/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0j11	180000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
/m/0hg5	470000000.0	AG.LND.TOTL.K2
